0.0,1.0,0.0,-0.2323154663826728,2.302585092994046,-7.85724477885838
10.0,1.0,10.0,1.9914848940890955,2.995732273553991,-9.679145993642448
20.0,3.0,20.0,3.204219780742685,3.4011973816621555,-10.744889884309451
30.0,3.0,30.0,3.700204471747975,3.6888794541139363,-11.501047208426519
40.0,3.0,40.0,3.72521587662263,3.912023005428146,-12.087568395574925
50.0,3.0,50.0,3.4800738575259014,4.0943445622221,-12.56679109909352
60.0,4.0,60.0,3.1242225505524424,4.248495242049359,-12.971968121685165
70.0,3.0,70.0,2.779311687026137,4.382026634673881,-13.322948423210587
80.0,3.0,80.0,2.532777914793887,4.499809670330265,-13.63253498976052
90.0,4.0,90.0,2.441426119519439,4.605170185988092,-13.909469610358995
100.0,4.0,100.0,2.5350107459771882,4.700480365792417,-14.159987447316091
110.0,3.0,110.0,2.819817119346017,4.787491742782046,-14.388692313877588
120.0,3.0,120.0,3.2822427665030567,4.867534450455582,-14.599080396574854
130.0,3.0,130.0,3.8923787373175482,4.941642422609304,-14.793869336469232
140.0,4.0,140.0,4.607590925944617,5.0106352940962555,-14.975213501025994
150.0,2.0,150.0,5.376101392119142,5.075173815233827,-15.144849637994655
160.0,5.0,160.0,6.140569682449513,5.135798437050262,-15.304198294717116
170.0,7.0,170.0,6.841674151711372,5.19295685089021,-15.45443620454459
180.0,7.0,180.0,7.421693284141675,5.247024072160486,-15.596549075915918
190.0,9.0,190.0,7.8280870147321995,5.298317366548036,-15.731370825143062
200.0,10.0,200.0,8.017078050523567,5.3471075307174685,-15.859613227136235
210.0,14.0,210.0,7.957233191899046,5.393627546352362,-15.981888662100161
220.0,5.0,220.0,7.633044653878205,5.438079308923196,-16.098727801749654
230.0,5.0,230.0,7.048511387410742,5.480638923341991,-16.210593528661658
240.0,6.0,240.0,6.230720400670682,5.521460917862246,-16.31789201229147
250.0,4.0,250.0,5.233428080349357,5.560681631015528,-16.420981611358926
260.0,4.0,260.0,4.1406415129506655,5.598421958998375,-16.520180095211593
270.0,3.0,270.0,3.070199806082717,5.634789603169249,-16.615770551253302
280.0,3.0,280.0,2.1773554097541363,0.0,0.0
