0.0,1.0,0.0,1.0797965176250477,2.302585092994046,-8.332788885369135
10.0,1.0,10.0,1.0078923606730088,2.995732273553991,-10.127250961891347
20.0,1.0,20.0,1.018705153021147,3.4011973816621555,-11.17694398562306
30.0,1.0,30.0,1.1000477348194633,3.6888794541139363,-11.92171303841356
40.0,1.0,40.0,1.2405995564588372,3.912023005428146,-12.499400796055976
50.0,1.0,50.0,1.4298793128101415,4.0943445622221,-12.971406062145272
60.0,2.0,60.0,1.6582175774633587,4.248495242049359,-13.37048082833948
70.0,2.0,70.0,1.916729436966693,4.382026634673881,-13.716175114935773
80.0,4.0,80.0,2.1972871250656887,4.499809670330265,-14.021099085876985
90.0,3.0,90.0,2.4924926569423427,4.605170185988092,-14.293862872578192
100.0,3.0,100.0,2.795650463454221,4.700480365792417,-14.540607731335621
110.0,3.0,110.0,3.1007400253735713,4.787491742782046,-14.765868138667486
120.0,3.0,120.0,3.402388507626442,4.867534450455582,-14.973087626029871
130.0,3.0,130.0,3.695843393531793,4.941642422609304,-15.164942904861691
140.0,3.0,140.0,3.976945119040613,5.0106352940962555,-15.343555896309903
150.0,3.0,150.0,4.242099706975035,5.075173815233827,-15.510637191457986
160.0,4.0,160.0,4.488251401267447,5.135798437050262,-15.667585943186605
170.0,4.0,170.0,4.712855301199612,5.19295685089021,-15.815561162399199
180.0,4.0,180.0,4.913849995641785,5.247024072160486,-15.955533712058953
190.0,5.0,190.0,5.089630197291816,5.298317366548036,-16.088324949100404
200.0,6.0,200.0,5.2390193769142845,5.3471075307174685,-16.214635928593406
210.0,7.0,210.0,5.3612423975795895,5.393627546352362,-16.335069807857835
220.0,6.0,220.0,5.455898148903086,5.438079308923196,-16.45014926631209
230.0,7.0,230.0,5.522932181284189,5.480638923341991,-16.5603302151897
240.0,8.0,240.0,5.562609340145496,5.521460917862246,-16.66601270674282
250.0,7.0,250.0,5.575486400171898,5.560681631015528,-16.767549702552085
260.0,6.0,260.0,5.562384699549677,5.598421958998375,-16.86525418613091
270.0,4.0,270.0,5.524362774205666,5.634789603169249,-16.959404981383905
280.0,4.0,280.0,5.4626889920463135,5.66988092298052,-17.050251549591206
290.0,3.0,290.0,5.378814187196823,5.703782474656201,-17.138017972832117
300.0,3.0,300.0,5.274344294240284,5.736572297479192,-17.222906284004655
310.0,3.0,310.0,5.151012982456737,5.768320995793772,-17.3050992679802
320.0,6.0,320.0,5.010654290062352,5.799092654460526,-17.384762831589544
330.0,8.0,330.0,4.8551752584484955,5.8289456176102075,-17.46204801970882
340.0,6.0,340.0,4.68652856642087,5.857933154483459,-17.53709273902632
350.0,4.0,350.0,4.506685164438603,5.886104031450156,-17.610023238921414
360.0,4.0,360.0,4.317606908853394,5.91350300563827,-17.68095538940129
370.0,5.0,370.0,4.121219196148617,5.940171252720432,-17.749995788581167
380.0,4.0,380.0,3.91938359717841,5.966146739123692,-17.817242726283798
390.0,3.0,390.0,3.713870491406867,5.991464547107982,-17.882787025622616
400.0,3.0,400.0,3.5063317011470327,6.016157159698354,-17.946712780651847
410.0,3.0,410.0,3.2982731258001436,6.040254711277414,-18.009098005115618
420.0,3.0,420.0,3.091027376094615,6.063785208687608,-18.07001520485116
430.0,3.0,430.0,2.8857264083252905,6.0867747269123065,-18.129531884380047
440.0,3.0,440.0,2.683274158592482,6.1092475827643655,-18.18771099656383
450.0,4.0,450.0,2.4843191770410726,6.131226489483141,-18.2446113428343
460.0,1.0,460.0,2.289227262099602,0.0,0.0
